,,W0,W1,W2,W3,W4,W5
F5,S4773,4.445647349915408e-08,1.9808846172850572e-07,4.031952902366706e-09,1.790319886292397e-07,7.889163931585216e-09,8.539213722118432e-09
F5,S4774,4.2039142859941546e-08,1.0857161222470761e-07,2.948614703054924e-09,1.328035665227562e-07,4.862178414144927e-09,7.351304413925102e-09
F5,S4775,4.080584231840256e-08,1.1060412021032632e-07,1.8216182852149856e-09,1.401041910016256e-07,5.9156463326715336e-09,7.907485084650567e-09
F5,S4776,4.482286019237883e-08,1.3084539966241293e-07,3.2374026327742665e-09,2.1197815994134434e-07,7.031207876525504e-09,8.449217110735472e-09
F5,S4777,4.2445207815285666e-08,1.2454010731799308e-07,2.9243731148959173e-09,1.4936354363933938e-07,8.056775270763598e-09,8.625391446028813e-09
F5,S4778,3.808569244879038e-08,1.0748207416054947e-07,1.6454337457873746e-09,1.7188713513664592e-07,5.159426475234256e-09,7.1451635011171815e-09
F5,S4779,7.597486231309507e-08,1.0964313125004805e-07,2.7347690642093604e-09,1.4726872068472607e-07,7.613412031794446e-09,7.848899153115999e-09
F5,S4780,3.819356776531371e-08,1.1019518182410931e-07,1.5755868463724784e-09,1.5748031889204716e-07,6.031558101520161e-09,7.46223406867812e-09
F5,S4781,3.9137793340469194e-08,1.0835922986265138e-07,1.8217518174031768e-09,1.678745295302317e-07,4.698782925847687e-09,7.58469406761004e-09
F5,S4782,7.278365763976437e-08,3.7681753357984356e-07,6.721515173771999e-09,1.727282030448621e-07,8.371752815146222e-09,8.886971247811668e-09
F5,S4783,4.142865213813676e-08,1.0342386992312194e-07,1.658992145589866e-09,1.8616874260855042e-07,6.70455411974687e-09,8.918531441285787e-09
F5,S4784,4.48485229186801e-08,1.0885806541931819e-07,2.2034076874832147e-09,1.3907610086145645e-07,5.875968211353086e-09,7.62789041532052e-09
F5,S4785,4.424719787587207e-08,1.064922545466984e-07,2.9696284368695667e-09,1.4987847363174746e-07,7.509119780881278e-09,7.755265240998295e-09
F5,S4786,4.001111993320701e-08,1.0889016210908458e-07,1.7014245220139145e-09,1.5635707996634328e-07,6.240144257331272e-09,7.94489451866372e-09
F5,S4787,6.167997214013081e-08,3.9146081189889467e-07,2.6422542315895995e-08,1.8578440526262604e-07,1.0067628156069823e-08,8.497213392573008e-09
F5,S4788,3.718420687647855e-08,1.0618484590039592e-07,1.6645350180028926e-09,1.7913715814079492e-07,4.707737007972174e-09,7.2286642971429995e-09
F5,S4789,36.41955406898078,22.073946078731737,26.852701886378643,35.02677687443569,70.54629327890011,49.6348492838548
F5,S4790,4.027399070074448e-08,1.0810832171752234e-07,1.8398077445787964e-09,1.6610168006775164e-07,5.743800185745936e-09,7.149037609878961e-09
F5,S4791,4.0437959687833487e-08,1.1894003289589567e-07,1.5566253542478735e-09,1.7832197288463772e-07,5.093356403059296e-09,7.385501209405564e-09
F5,S4792,4.154313223517077e-08,1.1476482288104571e-07,1.5617587091824542e-09,1.8821111375939185e-07,4.060639516966544e-09,6.831025947960876e-09
F5,S4793,3.7429301490284736e-08,1.0437052100130733e-07,1.6156871857895276e-09,1.7201026130810875e-07,5.555040697869715e-09,7.2288412759841034e-09
F5,S4794,5.712176283947932e-08,1.0820975550331711e-07,1.9523625441438364e-09,1.3272964403904325e-07,8.150268671306257e-09,8.334960036146245e-09
F5,S4795,3.79541912588338e-08,1.0241435062357731e-07,1.5753828537808677e-09,1.4931726438514031e-07,5.930361049617983e-09,7.858760507538731e-09
F5,S4796,3.9094670189981166e-08,1.0371131128059034e-07,1.6276510177591219e-09,1.6775352143300633e-07,4.748165987741481e-09,7.2867452745369026e-09
F5,S4797,3.76385571443469e-08,1.0802046489040834e-07,1.6745788611149939e-09,1.3454645904432229e-07,6.929044818346188e-09,8.337641962671718e-09
F5,S4798,4.407570090289598e-08,1.0386623015163089e-07,1.621518460467996e-09,1.469355410708991e-07,7.825688579476537e-09,7.58690334425047e-09
F5,S4799,3.9851745714653457e-08,1.0989119436189703e-07,1.7035178417683056e-09,1.427615324989672e-07,9.857601627861638e-09,8.821404077099849e-09
GEN,S4800,3.951794051878242e-08,2.0363438211960247e-07,1.9442675781008325e-09,1.5233097466653047e-07,4.804349735765976e-09,7.173312563559102e-09
GEN,S4801,4.3747435823397344e-08,1.1809302593250025e-07,1.4899088790820085e-09,1.7228621303014677e-07,3.596039113741852e-09,6.782872878888836e-09
GEN,S4802,4.9309626930554475e-08,1.2200602153996792e-07,1.4375004707942227e-09,1.8415924375396722e-07,3.124707109528702e-09,6.5394586388894205e-09
GEN,S4803,3.677477555679601e-08,1.1620964504243357e-07,1.5645509344276833e-09,1.5812129029843762e-07,4.46270042983347e-09,7.076779404808242e-09
GEN,S4804,1.00626847182504e-07,1.0699331896316427e-07,2.690845561198475e-09,2.2465946241903147e-07,8.193747775638457e-09,8.035931703137805e-09
GEN,S4805,3.79090769560121e-08,1.0230355117391761e-07,1.5536390854346247e-09,1.511797228875534e-07,4.089314148611657e-09,7.03336509025756e-09
GEN,S4806,3.67542018792338e-08,1.1879451580679125e-07,1.4774204983225737e-09,1.670223380488024e-07,4.475689218028891e-09,7.156185592347558e-09
GEN,S4807,4.4168717430624995e-08,1.2640080279820355e-07,1.9992414723114288e-09,2.954980685177061e-07,1.004146953872745e-08,1.2945628025695601e-08
GEN,S4808,26.349011295104745,1.0779024087361117e-07,4.6137553873748995,1.4506245098837023e-06,7.81171034948633e-09,1.8299887209730892e-08
GEN,S4809,4.530089005294637e-08,1.1523675932766252e-07,1.4844359679847094e-09,1.7851283746563624e-07,3.432148851146883e-09,6.624493878982143e-09
GEN,S4810,4.057758055653994e-08,1.0825149720314329e-07,1.8597252038149612e-09,1.6855625128495163e-07,5.015643780510928e-09,7.40690836690795e-09
GEN,S4811,3.8710184056296364e-08,1.06577858793447e-07,1.7214193350955241e-09,1.7552058181002228e-07,5.835083890025234e-09,7.075529947736722e-09
GEN,S4812,3.655893096975226e-08,1.0844193949861087e-07,1.7659148370722304e-09,1.632064206735463,5.017859570204541e-09,1.954991781423987e-08
GEN,S4813,4.01457236091667e-08,1.083652676212056e-07,1.6426212441106027e-09,1.5988551160001713e-07,6.54088975666946e-09,7.384654898171826e-09
GEN,S4814,4.075792806735382e-08,1.1731187631621708e-07,1.4860637605342476e-09,1.9082403033608972e-07,3.837637835353375e-09,6.7867347948701125e-09
GEN,S4815,6.452640321131701e-08,1.829347339165741e-05,2.6477329361284272e-09,1.8286686238041573e-07,7.0968793678037775e-09,1.0403219489385571e-08
GEN,S4816,4.3886931227321675e-08,1.039534442777211e-07,1.5080807762328253e-09,1.8516308703909563e-07,4.277041549389346e-09,6.8491891248811905e-09
GEN,S4817,2.028387931564862e-07,1.6397347623542329,0.010334430752655083,2.450772554518355e-07,6.7594540596240515e-09,7.913769138058851e-09
GEN,S4818,4.6277774343886516e-08,1.2362666524488003e-07,1.931644910906657e-09,7.704856992574187,7.281276133816846e-09,1.6976269429485007
GEN,S4819,4.3329648277443457e-08,1.0823067279486257e-07,1.7272763753876943e-09,1.3525893234937968e-07,6.135723798970987e-09,7.856844493867894e-09
GEN,S4820,4.695249012969018e-08,1.2146980102718262e-07,1.44524883340509e-09,2.000433347652505e-07,3.2847520834444847e-09,6.4321941823661744e-09
GEN,S4821,3.7809684863700595e-08,4.499029828113041e-07,1.6401964064232172e-09,1.4422238355644706e-07,7.641811722166142e-09,7.663217057064023e-09
GEN,S4822,4.6909431233352556e-08,4.889075564341755e-07,7.601267768559639,1.9273261997638677e-07,5.06791151588425e-09,8.003011028791319e-09
GEN,S4823,4.220347757945602e-08,1.0840141485568263e-07,2.481374913370002e-09,2.66568589498132,8.546648984379403e-09,2.1942514617879822e-07
GEN,S4824,3.9348244381152995e-08,1.0820566671964755e-07,1.5363405793552398e-09,1.4579439757423712e-07,4.594559289008261e-09,7.446393227661829e-09
GEN,S4825,3.746524176282194e-08,1.0629737998676334e-07,1.5757481317213436e-09,1.7318710770270445e-07,4.0040965985418626e-09,6.73186743583837e-09
GEN,S4826,4.4213191729029014e-08,1.0790443510954047e-07,1.9726714487384727e-09,1.5083612485969692e-07,8.077686386658542e-09,7.984967850294493e-09
GEN,S4827,4.207314067872006e-08,1.0211054791063431e-07,1.5024367841726784e-09,1.7792577122667292e-07,5.387217655007322e-09,6.814665889580949e-09
GEN,S4828,4.616739875254289e-08,1.1100230504128436e-07,1.4641455208737425e-09,1.549920323608134e-07,3.490037757944537e-09,6.7516138995126624e-09
GEN,S4829,4.396986506478043e-08,1.0784850059214411e-07,2.0997685952114403e-09,1.4438513210429856e-07,6.576492742098558e-09,1.1652351172447921e-08
GEN,S4830,4.9262185799734857e-08,1.2116510167853603e-07,1.4353596503295452e-09,1.9918360499527069e-07,3.3692453796331547e-09,6.479351243708017e-09
GEN,S4831,3.6649471892757586e-08,1.0616524064692461e-07,1.5582777983083295e-09,1.846666772669449e-07,4.101279316111659e-09,6.858969268987674e-09
GEN,S4832,4.000757348545218e-08,1.1285739762893806e-07,1.4967845940756242e-09,1.3776237952610692e-07,3.835912670709022e-09,7.616800600753319e-09
GEN,S4833,5.501711904110298e-08,1.0724042581360668e-07,3.5029392753381627e-09,1.8588414416018173e-07,6.185950099044982e-09,8.912963207159816e-09
GEN,S4834,4.4253574360687286e-08,1.1603004984251185e-07,1.4924088104352857e-09,1.844418594810604e-07,3.394796676933583e-09,6.5644382896915354e-09
GEN,S4835,3.6394123466607526e-08,1.0321878447736117e-07,1.548137216232628e-09,1.9031926488544632e-07,3.4962607083886614e-09,6.571860497103304e-09
GEN,S4836,3.986986059677008e-08,1.0842409268754631e-07,1.5842438832959525e-09,1.6405366446065484e-07,3.7818463432438115e-09,6.853086296896037e-09
GEN,S4837,6.461867664164883e-08,2.2762547904281558e-07,4.477109249840539e-09,2.878519502719473e-07,7.164210389343918e-09,9.079372856102984e-09
GEN,S4838,4.222662025210998e-08,1.0630165564493243e-07,1.5097285611048938e-09,1.9402730625837368e-07,4.0582681806408495e-09,6.83862207495036e-09
GEN,S4839,4.4142112296820947e-08,1.2004238896660045e-07,1.4670362261760492e-09,1.8995686980193544e-07,3.4152220229676267e-09,6.679359841966309e-09
GEN,S4840,4.074251038212585e-08,1.1581688539961863e-07,1.5116735842200784e-09,1.9218297859973667e-07,3.627582299455943e-09,6.5467613597730304e-09
GEN,S4841,3.887879505005279e-08,1.0157816710438687e-07,1.5526668518403877e-09,1.8514069765030848e-07,4.374598021578113e-09,6.726408009947251e-09
GEN,S4842,8.280337986301588e-08,1.0755476078330497e-07,7.250683235581535e-09,1.4023854030470484e-07,7.765943770307083e-09,9.608982186068599e-09
GEN,S4843,4.146677170754055e-08,1.1275997440693206e-07,1.483679197197385e-09,1.925580039388541e-07,3.5224773486005428e-09,6.588616422957228e-09
GEN,S4844,3.748714779797698e-08,1.0793735229117408e-07,1.5805392988289472e-09,1.7641837880453085e-07,6.144551471677698e-09,9.248098445869593e-09
GEN,S4845,3.755933879900059e-08,1.0801459550526935e-07,1.6565310008718866e-09,1.5230837663934923e-07,5.376868282488995e-09,7.547785397513581e-09
GEN,S4846,3.644947030126082e-08,1.1616201796976604e-07,1.5740949251011338e-09,1.788905359120223e-07,4.218792930559297e-09,6.866293569994274e-09
GEN,S4847,4.249880760731852e-08,1.0127159794904874e-07,1.4928449340646026e-09,1.9244274428766472e-07,3.5316890559043324e-09,6.6103642896444966e-09
GEN,S4848,4.2589847553378497e-08,1.0352830088680874e-07,1.6503592287234237e-09,1.6603848179432772e-07,4.820707492130475e-09,7.040234497273169e-09
GEN,S4849,3.825515637769782e-08,1.0818994946512827e-07,1.6514927169034254e-09,1.6115404723871416e-07,4.185356446825635e-09,6.883726684416942e-09
GEN,S4850,3.8332977735402435e-08,1.0757580453455337e-07,2.100237263971706e-09,1.6710010395770234e-07,4.078157446185895e-09,7.479197868494134e-09
GEN,S4851,3.7538328967661484e-08,1.0944273040552346e-07,1.567434936958835e-09,1.9263060736925285e-07,3.90679088964152e-09,6.715535742389592e-09
GEN,S4852,4.309872307034479e-08,1.0528453841740856e-07,1.7759619010486581e-09,2.870747655313297e-07,4.777401482919819e-09,8.953738641678142e-09
GEN,S4853,4.478251222219424e-08,1.1794006882697571e-07,1.469131113867401e-09,1.8693967526972037e-07,4.096293691600834e-09,6.570401555111723e-09
GEN,S4854,9.204053281437956e-08,0.20692302464835727,5.162650906435229e-09,3.2297687832150372,8.470044165183541e-09,2.9335309044507916e-08
GEN,S4855,3.80807478735971e-08,1.0150010830031325e-07,1.5640737119370659e-09,1.8158041423349817e-07,7.846112408671406e-09,7.158460689485822e-09
GEN,S4856,3.78904479601204e-08,1.0838055293897031e-07,1.6719200587104327e-09,1.790604327084136e-07,4.713604136051428e-09,6.952798459586153e-09
GEN,S4857,3.829017023738244e-08,6.022836771085805e-07,4.548032208851641e-09,1.7694630696992033e-07,4.247991335841736e-09,6.846433856424493e-09
GEN,S4858,3.637415399375079e-08,1.1251837925543017e-07,1.5264644349144248e-09,1.7274460445914225e-07,3.6142861813424888e-09,6.879187054344726e-09
GEN,S4859,4.218522088589189e-08,1.0134431871876442e-07,1.7430112670557696e-09,1.8393196462032245e-07,6.139073578965921e-09,6.7882081931830535e-09
GEN,S4860,4.087306815697581e-08,1.0824044194922945e-07,1.6619113662089638e-09,0.6522956608177222,5.065042558963197e-09,1.6011039537665842e-08
GEN,S4861,4.394810151288778e-08,1.0827000714567054e-07,1.919749162256835e-09,2.1544451896731933e-07,7.47170047644204e-09,8.144029653467527e-09
GEN,S4862,4.421139024534166e-08,1.0836341042767921e-07,2.296886757841383e-09,1.8000083173558874e-07,4.220842419986238e-09,7.318149351007708e-09
GEN,S4863,3.812711989723481e-08,1.1075865269723227e-07,1.5576795608934645e-09,1.8846782191260505e-07,3.930192277242744e-09,6.7227370282574275e-09
GEN,S4864,4.730240234665666e-08,1.194157150572911e-07,1.4521959306436407e-09,1.9416356867116102e-07,4.318058195932807e-09,6.691347799565112e-09
GEN,S4865,4.215777666508295e-08,1.0752002377467184e-07,1.5229720682502362e-09,1.875081859697673e-07,3.796947179582671e-09,6.751003546402297e-09
GEN,S4866,3.712304051919752e-08,1.117299460324452e-07,1.5528410804748795e-09,1.861010108333227e-07,5.261028969219288e-09,6.754542276265125e-09
GEN,S4867,4.3960842319444945e-08,1.0835269431922137e-07,2.7223548394091146e-09,1.4025191337271716e-07,9.824419593288472e-09,1.098381290987906e-08
GEN,S4868,3.6577270168377746e-08,1.0275834178334751e-07,1.5347634514044181e-09,3.6380049610640175e-07,5.430079742439278e-09,1.0680186295847678e-08
GEN,S4869,3.875073428991164e-08,1.0834476828340841e-07,1.654905302267835e-09,1.6136401640356103e-07,7.262492069715e-09,9.952620824914225e-09
GEN,S4870,4.0428848774320954e-08,1.016112487358857e-07,1.528490014853673e-09,1.8942001216106093e-07,4.250135886149423e-09,6.870204782037499e-09
GEN,S4871,6.0436737611762e-07,1.0720124585315694e-07,3.738546282803878e-09,1.4725290191220886e-07,1.2176033141620714e-08,7.628640247802059e-09
GEN,S4872,3.656865394957205e-08,1.0590251792342306e-07,1.601326580910381e-09,1.8565414373181039e-07,3.9973110220040184e-09,6.6696836834227625e-09
GEN,S4873,9.210687548115344e-08,1.5434194295399984e-07,8.141990211750965e-09,2.604278603308077,5.3567910645409046e-09,1.751564618838117e-08
GEN,S4874,3.9152252581397505e-08,1.0865022579159747e-07,1.5732501895771057e-09,1.4743872299911546e-07,5.240841704575614e-09,7.61188713484104e-09
GEN,S4875,6.30071632785227e-08,1.057622117119363e-07,1.7014827263646104e-09,1.4051156643971928e-07,8.993319008920452,1.659985850663114e-08
GEN,S4876,4.78189964841249e-08,1.0729995096448127e-07,1.4529104916250668e-09,1.923967126584698e-07,4.611106277230918e-09,6.762202499869455e-09
GEN,S4877,3.7227282881493335e-08,1.1679786397177166e-07,1.514745686762393e-09,1.563878339975738e-07,6.441272850256645e-09,7.637741016645344e-09
GEN,S4878,1.1814409932711156e-07,1.0765742900454309e-07,3.7560575225129926e-09,1.8463824940630804e-07,8.101516883083645e-09,1.4578310492245545e-08
GEN,S4879,4.915191399072314e-08,1.0288591798053907e-07,1.882000056421443e-09,1.4657082901261493e-07,4.4360278477218145e-09,7.2911972792571456e-09
GEN,S4880,3.698659530202046e-08,1.0418650940702142e-07,1.5236447952617118e-09,2.555752671374204e-07,6.254407099131435e-09,1.1872750609530307e-08
GEN,S4881,3.695396900626109e-08,1.0275290768971958e-07,1.5151199779779158e-09,1.496767279196673e-07,8.607821482000313e-09,7.689318693438558e-09
GEN,S4882,3.7771772199122506e-08,1.0486734050491151e-07,1.5792321604847126e-09,1.6144581182448033e-07,4.7512006300626494e-09,7.1020597199523835e-09
GEN,S4883,3.706821088387237e-08,1.0372860123045796e-07,1.58903826673893e-09,1.3838788675270235e-07,4.276317622517201e-09,7.069482608718074e-09
GEN,S4884,4.440696496552111e-08,1.0546345254136742e-07,3.769821039480614e-09,1.4079160817867958e-07,5.665752854743545e-08,1.0124916682979303e-08
GEN,S4885,4.580880962055564e-08,1.0484030504350564e-07,1.9011362582694565e-09,1.8038201398064033e-07,7.13054644073225e-09,6.999406781775693e-09
GEN,S4886,4.3608370879635915e-08,1.077845901006398e-07,1.6989391995761701e-09,1.360960119737302e-07,6.051333641314717e-09,7.500915044411426e-09
GEN,S4887,3.666825573807836e-08,1.032915715466823e-07,1.5626021932734167e-09,1.758558494596457e-07,4.148447822568606e-09,6.997863284438968e-09
GEN,S4888,3.965559368976293e-08,3.9141027726591893e-07,2.5832555785435605e-09,0.6767976345339904,1.0354151572309644e-08,0.10039286592478312
GEN,S4889,4.41904045404827e-08,1.1739896919018522e-07,1.477924361652799e-09,1.7184285555594615e-07,4.3640518958863905e-09,6.9776399110113695e-09
GEN,S4890,4.052501508503367e-08,1.0721168862742947e-07,1.903553508955623e-09,4.589146573066489e-07,5.102617753587533e-09,8.645359804973431e-09
GEN,S4891,4.2031931419239477e-08,1.55073047040555e-07,2.239692428349046e-09,1.461045615043668e-07,3.4636442281571176,0.9170243520936583
GEN,S4892,4.562339640547772e-08,1.1569637993083161e-07,1.4834673854079552e-09,1.891701755670675e-07,3.5647070922101015e-09,6.737923149042075e-09
GEN,S4893,3.8783960388754545e-08,1.0484403392155743e-07,2.094267597976083e-09,1.462063729804981e-07,6.972704018020872e-09,7.377710346387959e-09
GEN,S4894,4.422787525645835e-08,1.0600831870591257e-07,2.1400840611346778e-09,1.3986235374257938e-07,3.174344256674019e-07,8.758283104312878e-07
GEN,S4895,3.888340920430483e-08,1.0833000016210149e-07,1.5469380967994848e-09,1.603439398467005e-07,5.237759943623515e-09,7.549317621525035e-09
GEN,S4896,4.10741419133833e-08,1.0829867686782906e-07,1.5304537390935063e-09,1.4004846616319965e-07,4.435591389525603e-09,7.256874595738521e-09
GEN,S4897,3.780141247715194e-08,1.0602097307171716e-07,1.8491463184067977e-09,1.7319352424563855e-07,5.43442741818654e-09,7.322274798052336e-09
GEN,S4898,3.975353711915062e-08,1.0457309035496749e-07,1.5513994022633852e-09,1.681709772339525e-07,4.416862917850863e-09,7.188079299915805e-09
GEN,S4899,3.6769746006961575e-08,1.1576657577311017e-07,1.5820196613557542e-09,1.9151287181080364e-07,3.4156958408632244e-09,6.602553515274462e-09
GEN,S4900,4.1471126219274816e-08,1.0705894873712176e-07,1.587737475590974e-09,1.77070265723344e-07,6.816409214107499e-09,7.288422100596101e-09
GEN,S4901,4.442311686183183e-08,1.0967081646885738e-07,1.628067633947084e-09,1.3371119722227116e-07,7.340989595524145e-09,1.0974390094201115e-08
GEN,S4902,3.800076937971313e-08,1.184891977936607e-07,1.539099173987961e-09,1.621606926838337e-07,3.5909542689924085e-09,6.852564046874599e-09
