,,W0,W1,W2,W3,W4,W5
F5,S4460,7.120708553989466e-08,1.8243855159882953e-07,4.438983263963997e-09,1.883846217354488e-07,1.1481905770611308e-08,9.200947035137809e-09
F5,S4461,7.222608437700387e-08,1.5015288215377224e-07,4.320632205507231e-09,1.8284319038165856e-07,9.647532616936471e-09,8.630948938379772e-09
F5,S4462,4.5381369791832746e-08,1.1579221841090176e-07,1.4698486951106872e-09,1.3406656165568712e-07,3.847045336577939e-09,7.540374682986763e-09
F5,S4463,4.1638248920773966e-08,1.0347320262697623e-07,1.6669071603725675e-09,1.6278112600259154e-07,5.102555271671359e-09,7.750370249808176e-09
F5,S4464,3.722749569314236e-08,1.1801360592318324e-07,1.5441711426073014e-09,1.572264822906601e-07,6.808554254378888e-09,8.110658007559173e-09
F5,S4465,4.280215133615101e-08,2.4396949968218225e-07,3.342330084490633e-09,1.470901752044594e-07,5.744153308384909e-09,8.023563242735857e-09
F5,S4466,3.694571240815778e-08,1.0640492445472008e-07,1.5838015435768858e-09,1.777659101400117e-07,6.932878398122395e-09,7.187979028214268e-09
F5,S4467,4.435533623234178e-08,1.0957278661632648e-07,2.3215355580077333e-09,1.398056958593077e-07,1.1925827346164373e-08,8.695006808435088e-09
F5,S4468,4.3967255498249024e-08,1.0305238689634752e-07,2.2702359227108858e-09,1.3455218697639813e-07,5.305544772961249e-09,7.500127959887208e-09
F5,S4469,3.9916830928953585e-08,1.0486540738391088e-07,1.5946495964518424e-09,1.6857677603331634e-07,4.321527948306722e-09,7.13703272249907e-09
F5,S4470,3.937616896479609e-08,1.0677924318840137e-07,1.6565726155489044e-09,1.373388879976482e-07,8.002092033909999e-09,7.977866543312493e-09
F5,S4471,4.422800456678909e-08,1.0676202531011856e-07,2.44502085086726e-09,1.5970396594127983e-07,1.1240258224390934e-08,1.1368530931714568e-08
F5,S4472,4.460107592371715e-08,1.0823843727636594e-07,2.4234247724894363e-09,1.9074219549493368e-07,1.2412192793246276e-08,1.137821998018779e-08
F5,S4473,4.1963506312765486e-08,1.0920336866931088e-07,1.8482900377771225e-09,1.5299676003427027e-07,5.907179622023946e-09,7.651216975711221e-09
F5,S4474,4.383354119727087e-08,1.0974470014371657e-07,1.950503596986838e-09,1.377140363720872e-07,1.105319846647126e-08,8.374810323580234e-09
F5,S4475,6.419486289059556e-08,1.0684437093754221e-07,3.2409362939329386e-09,2.8796080300368993e-07,1.0071866307576575e-08,1.1139412142522158e-08
F5,S4476,3.983044397001402e-08,1.0577582163525776e-07,1.6660821380751231e-09,1.8677473720446595e-07,4.073115257687386e-09,6.9757212657485084e-09
F5,S4477,3.9902325950866094e-08,1.0587814004516849e-07,1.661221197396064e-09,1.4628866861400662e-07,1.228469123984694e-08,7.97212021626346e-09
F5,S4478,4.235910666028149e-08,1.1828712057756715e-07,1.5201970442382038e-09,1.845114895862164e-07,4.2319309122685705e-09,6.84541204773377e-09
F5,S4479,4.30996053388372e-08,1.1008034536297625e-07,1.5705676725274258e-09,1.8060681331164238e-07,4.706169156494761e-09,7.036852113314988e-09
F5,S4480,3.989586619057942e-08,1.0276794548241004e-07,1.5752516816868485e-09,1.773796108074336e-07,4.9280431100481955e-09,7.185345824845145e-09
F5,S4481,4.702938544506459e-08,1.2861589292670036e-07,1.5436370896366834e-09,2.0199496435812138e-07,4.995052916772659e-09,7.1994734548927394e-09
F5,S4482,4.4825797976676e-08,1.3891683220538836e-07,3.013028288771042e-09,1.6059024872706024e-07,6.082047193746039e-09,7.461640481220287e-09
F5,S4483,21.296739199863445,2.49649316391108e-07,2.7736743504225365,3.3198369771885897e-07,1.6901729396366746e-08,1.5560508746109655e-08
F5,S4484,3.968407553381238e-08,1.1789592741253805e-07,1.5725112860571073e-09,1.8555918577922212e-07,5.273690431783419e-09,7.056406919565695e-09
F5,S4485,4.544610459512216e-08,1.0988185917473569e-07,1.984271188643292e-09,1.4312218274170173e-07,1.445188149795283e-08,9.248636610878532e-09
F5,S4486,3.809217477347545e-08,1.1016756364165055e-07,1.6815706346251644e-09,1.6460596000157765e-07,4.555822210464701e-09,7.241786431495672e-09
F5,S4487,4.2336213629571434e-08,1.1187235236004195e-07,1.901150446566784e-09,1.448905632686973e-07,7.189071317680896e-09,8.496711434682579e-09
F5,S4488,3.839019700072498e-08,1.0615688541679172e-07,1.6681364666928827e-09,1.4842640377760567e-07,4.368684553357386e-09,7.1539692400326846e-09
F5,S4489,4.4120988824862175e-08,1.0530578649484667e-07,2.7492503241319284e-09,1.5526888485665295e-07,5.689280696160565e-09,7.351387533661247e-09
F5,S4490,4.39703087787633e-08,1.5188083933255152e-07,4.093392858840194e-09,1.6487224740367453e-07,1.1020210216279002e-08,1.1178031156354628e-08
F5,S4491,3.7667152329805564e-08,1.1005203871580057e-07,1.6648958829971193e-09,1.6314163501604253e-07,5.634733776087388e-09,7.757242938714388e-09
F5,S4492,6.022202407793053e-08,1.0943518392407e-07,2.9467663444901245e-09,28.103922341424628,2.0202883566276632e-08,1.209467139841765e-07
F5,S4493,22.91198762715234,6.120795258755587e-07,4.544005190048979,24.73422662860739,12.987607427547973,14.464545461455335
F5,S4494,3.744194256497884e-08,1.0531433894729307e-07,1.6491279881471814e-09,1.52422597233413e-07,8.194057794169883e-09,7.777085554071662e-09
F5,S4495,4.027509666823004e-08,1.0695692952065158e-07,1.626587709044976e-09,1.8223650240288996e-07,4.443387724880457e-09,7.124118854283833e-09
F5,S4496,4.839132924867687e-08,1.0868504506428587e-07,1.933207779930474e-09,2.7522322149408965e-07,43.47461423513101,5.136476811795021e-08
F5,S4497,3.899403992692922e-08,1.0819908896544302e-07,1.5567111844931892e-09,1.741251623108643e-07,5.5151881103202185e-09,7.341568144696782e-09
F5,S4498,16.231662438162534,1.5334269231647567e-07,3.1499878721115066e-08,5.720359181441665e-07,2.8648614504891766e-08,2.3848516395261508e-08
F5,S4499,2.827603095742284e-07,3.2384316620606445e-07,2.0500014691288688e-08,4.535857127371556e-07,1.1487173089600187e-08,1.2497620672417929e-08
F5,S4500,3.7618510072727715e-08,1.0472897346767264e-07,1.6150413058221385e-09,1.5378093206180398e-07,4.3458835787162456e-09,7.207327540856916e-09
F5,S4501,4.109080216968281e-08,1.0574765583952131e-07,1.6613854719828484e-09,1.5187440089532555e-07,5.9897377080391435e-09,7.534091246597659e-09
F5,S4502,3.7590250788966187e-08,1.0557789318018617e-07,1.5400520068288184e-09,1.760803049600408e-07,5.1859305720301154e-09,7.017671808274618e-09
F5,S4503,1.0516585187220747e-07,1.5444352848261712e-07,6.189255120096534e-09,4.0665684011116597e-07,3.564934975477604e-08,3.5102605269858996e-08
F5,S4504,4.422648935069152e-08,2.4859268535193624e-07,3.2373071894032694e-09,4.134441354423744e-07,1.636679227013287e-08,1.532820130697569e-08
F5,S4505,3.960249890280482e-08,1.0694255108908877e-07,1.6357132378813773e-09,1.7286305704215971e-07,4.314622747559871e-09,7.049015055013513e-09
F5,S4506,1.0277073382005057e-07,1.0985003467953556e-07,5.199689343637984e-09,2.3713433166010513e-07,8.990732236801393e-09,1.0167338231286366e-08
F5,S4507,4.6524191084409386e-08,1.0851126752221048e-07,2.0605796821894343e-09,7.095749147104876e-07,2.092605301667014e-08,5.548711691388905e-08
F5,S4508,4.454684524245105e-08,1.073851239244266e-07,2.1717186495812845e-09,1.4487513750585168e-07,5.809952510330193e-09,8.43298719385524e-09
F5,S4509,4.4772934872257005e-08,1.7678040507008556e-07,3.457180817870098e-09,1.6404267917121242e-07,2.9418569681595956e-08,1.1772918234209174e-08
F5,S4510,3.859484667874372e-08,1.0352834659494232e-07,1.6289840859119555e-09,1.6719034367394582e-07,4.694082219295589e-09,7.150500432770669e-09
F5,S4511,1.1708863526399305e-07,2.580633409519327e-07,8.917373868777052e-09,3.563496067425841e-07,1.576133572731379e-07,2.2982792360655576e-08
F5,S4512,3.4101922400384206,1.5071493767589846e-07,1.4698518428731498e-08,2.338871266983253e-07,2.7284000206317855e-08,1.3001975366654038e-08
F5,S4513,3.726690170548446e-08,1.1726482984634301e-07,1.6071632116555481e-09,1.8017442051838887e-07,3.6915988760823613e-09,6.795497392392159e-09
F5,S4514,3.2659143625372338e-06,2.7567732627934573e-07,3.05778439984892,1.911182119400114e-07,9.202412407523152e-09,8.804038643548202e-09
F5,S4515,3.905361515402853e-08,1.0984234557884615e-07,1.5821462808600587e-09,1.4059369204027704e-07,4.748453849424351e-09,7.571145636470199e-09
F5,S4516,4.1334549601901637e-08,1.0772170400214313e-07,1.7810629765456132e-09,1.5352673911958284e-07,4.424891917709376e-09,7.1598600138308405e-09
F5,S4517,8.964863294983453e-08,1.0750801753473344e-07,2.761414463089631e-09,3.053205508146834e-07,4.879413820940093e-09,7.965345473713108e-09
F5,S4518,3.914080359074638e-07,1.0744246441182985e-07,4.986596973559426e-09,3.002063565943665e-07,8.943656454656312e-09,9.688430425615496e-09
F5,S4519,4.0444268952152404e-08,1.09238741325848e-07,1.8009420403503283e-09,1.4363435439758926e-07,8.037624626477133e-09,8.20715954907515e-09
F5,S4520,3.9833189940145586e-08,1.0769353797127976e-07,1.624552569698834e-09,1.7641897823688463e-07,4.230366465488552e-09,6.957264262783108e-09
F5,S4521,4.274349391718477e-08,1.096383335207844e-07,2.1760492122506726e-09,1.4824016106714714e-07,6.87370459178137e-09,7.703797989005718e-09
F5,S4522,9.855246750567967e-08,1.1234412397013696e-07,5.822019759293078e-09,1.6594773181391025e-07,1.2342725994941518e-08,8.648952930455991e-09
F5,S4523,4.768507593268586e-08,1.070408500619876e-07,2.7263395842739803e-09,1.862428169472226e-07,8.321831905487079e-09,8.428909357951289e-09
F5,S4524,4.6672951986559984e-08,1.09662853979491e-07,2.630395007200333e-09,1.740851501474142e-07,1.6636574018291066e-08,1.0156121802784244e-08
F5,S4525,8.856309137320422e-08,1.0683507859567042e-07,5.503100393074513e-09,2.1088475043421028e-07,1.2943429844884326e-08,1.1633695912646664e-08
F5,S4526,8.466336975304503e-08,1.0809822759687137e-07,2.52346337636689e-09,1.2636939598545178e-06,2.0394219121968814e-08,7.790322687390321e-08
F5,S4527,4.4240754980532354e-08,1.5600876255296475e-07,3.0545985415067755e-09,1.4771120707885218e-07,5.544813031130953e-09,7.1892824730624404e-09
F5,S4528,3.809078227638534e-08,1.0821418548070548e-07,1.6346902485504735e-09,1.5935802414288665e-07,4.796997414492994e-09,7.182578689235495e-09
F5,S4529,3.806370315071294e-08,1.0347114479426013e-07,1.626465657246323e-09,1.7389833212704269e-07,6.4104325398509395e-09,7.562079228270222e-09
F5,S4530,4.374405429149685e-08,1.0371795640947056e-07,1.544842957621792e-09,1.820395689908648e-07,3.563262403440857e-09,6.742139977240726e-09
F5,S4531,3.694735536592694e-08,1.0664057437029268e-07,1.647013188182177e-09,1.7312849806135633e-07,4.191955510743259e-09,6.935537010072947e-09
F5,S4532,4.4209445988110336e-08,1.0594874640503593e-07,1.8085720135320825e-09,1.3532279177316472e-07,7.913634939936914e-09,7.822507828687438e-09
F5,S4533,4.4620789479954036e-08,1.0724767742610826e-07,1.7481885803217205e-09,1.4170285298249554e-07,6.472446792069569e-09,8.264611415192679e-09
F5,S4534,4.443187180256092e-08,1.2047177705904254e-07,2.987247459677998e-09,2.187704589133485e-07,1.1767282779308305e-08,1.3035786275649948e-08
F5,S4535,4.0128594986018055e-08,1.0941000462848337e-07,1.7036526063414805e-09,1.5443506754134212e-07,8.238174191990091e-09,7.608922215512542e-09
F5,S4536,3.652742165317339e-08,1.0772632979431203e-07,1.635537628198435e-09,1.6309624261512821e-07,6.369757602752307e-09,7.285013883662179e-09
F5,S4537,4.273372698328522e-08,1.1723340441172376e-07,1.5171442806657686e-09,1.8027871151366747e-07,4.364857880359691e-09,6.9474041113038465e-09
F5,S4538,5.5302577287530386e-08,1.0875162876638408e-07,2.611188813655684e-09,1.62314069583075e-07,1.3320479199035602e-08,1.1350340985365369e-08
F5,S4539,3.73540227147736e-08,1.0842568335709584e-07,1.7454631726053248e-09,1.6610310838181904e-07,5.001255268711171e-09,7.894400491466649e-09
F5,S4540,3.921851642047466e-08,1.14510955112077e-07,1.9120684080914397e-09,1.5357865491580783e-07,5.830188421911525e-09,7.698500437686625e-09
F5,S4541,3.675816558699773e-08,1.0967711916086424e-07,1.5683728926759604e-09,1.7760027892014984e-07,3.941014090364632e-09,6.788418459544445e-09
F5,S4542,4.11011359873152e-08,1.1765573689085405e-07,1.462944322920051e-09,1.8052520045899246e-07,3.426010818178533e-09,6.6807220052097145e-09
F5,S4543,9.8620026893221e-08,1.0635204235049368e-07,4.4541601156134885e-09,2.236839399787799e-07,9.789879429012417e-09,1.3444426130775195e-08
F5,S4544,3.954946900589053e-08,1.0270404741933089e-07,1.6126181272752202e-09,1.4709606086035015e-07,5.546697056871879e-09,7.61076752306907e-09
F5,S4545,4.151299755927737e-08,1.0888367866126557e-07,1.622475690798032e-09,1.776948721414399e-07,4.005019253090259e-09,6.881089550030139e-09
F5,S4546,4.6996069886793916e-08,1.0571925764747302e-07,1.7236526927667015e-09,1.3624698352094856e-07,7.952451016294524e-09,7.965090112968125e-09
F5,S4547,3.8167406974888684e-08,1.0954004643594439e-07,1.8328948291280173e-09,1.5651015167962224e-07,6.466289966547857e-09,7.585093143499148e-09
F5,S4548,1.1527981034273545e-07,1.9370914772481e-07,7.50279828301729e-09,1.992141670562187e-07,1.2047752826339067e-08,9.782110258299994e-09
F5,S4549,4.155902789828241e-08,1.0631643447080604e-07,1.6789961518005039e-09,1.4053445693815762e-07,6.639653782510998e-09,7.892849366997039e-09
F5,S4550,4.375945772968293e-08,1.0911091855468614e-07,2.294226687412419e-09,2.210959325153386e-07,1.5872069306695053e-08,1.1738156532073049e-08
F5,S4551,4.6280419055479625e-08,1.22362318883804e-07,1.5642859179343474e-09,1.7898541917370067e-07,4.534336663513672e-09,7.384582992579126e-09
F5,S4552,5.675455422762879e-08,1.2363972116435865e-07,3.3015065276754113e-09,1.576293132214088e-07,1.2882945089663024e-08,9.617605680972716e-09
F5,S4553,4.161296210161305e-08,1.1878725260273302e-07,1.4868469408128825e-09,1.8387025857186453e-07,4.092943387053479e-09,6.7865689102612124e-09
F5,S4554,4.544264034778928e-08,1.1961465376606214e-07,1.4840997155486904e-09,1.9062321251557818e-07,4.245895612001529e-09,6.825940834316148e-09
F5,S4555,3.898512323345837e-08,1.1014187661688967e-07,1.9334293918366697e-09,1.5301196123679342e-07,5.7868170007019806e-09,7.614215996931908e-09
F5,S4556,3.843566219362675e-08,1.0608070024035973e-07,2.288030320147759e-09,1.6086951293166174e-07,5.048574155204142e-09,7.307884302787162e-09
F5,S4557,4.0009457310425116e-08,1.0433111011846019e-07,1.5966044236319014e-09,1.8246918016621493e-07,4.101396613432622e-09,6.937073029757691e-09
F5,S4558,4.951813734784847e-08,1.3470741417633017e-07,6.159222205096188e-09,1.339760615456065e-07,5.3950016048291865e-09,7.600380116015976e-09
F5,S4559,3.874086219944475e-08,1.1605241153413761e-07,1.519809770426445e-09,1.5679255296888444e-07,4.742157879785356e-09,7.21475597465801e-09
F5,S4560,3.8890598881411055e-08,1.055559549403782e-07,1.6326712550843875e-09,1.7275459283057014e-07,5.683665377896192e-09,7.398623589486598e-09
F5,S4561,9.034245119998576e-08,1.0684782055795033e-07,2.604521559938789e-09,5.753555790363118e-07,3.216173861507169e-08,1.956581186576661e-08
F5,S4562,4.079480864751417e-08,1.033674393370917e-07,1.6056344871479488e-09,1.6922589294947374e-07,4.3410467038547855e-09,6.961807369603988e-09
F5,S4563,4.089611740912142e-08,1.1192194687954962e-07,1.755515965916439e-09,1.3850443899663705e-07,1.4406462693505456e-08,1.0364610875073565e-08
F5,S4564,4.244349494597982e-08,1.0835359670636359e-07,1.88065529958481e-09,1.3972161361372064e-07,6.884872711303949e-09,7.737590141528266e-09
F5,S4565,4.122298606870538e-08,1.0797234757000584e-07,1.587454202155111e-09,1.558991642341816e-07,6.1666663288975e-09,7.301905967036999e-09
F5,S4566,4.9469351928178817e-08,1.0883478129964118e-07,2.119382699427121e-09,2.0429235978711592e-07,1.186686305379553e-08,1.1653835257050683e-08
F5,S4567,4.2359559250635645e-08,1.0694155014808092e-07,1.6292406569077541e-09,1.918695801002959e-07,3.7212548107601776e-09,6.848941346721768e-09
F5,S4568,4.172001254614378e-08,1.0935288717045019e-07,1.8958645090513696e-09,2.620170868291132e-07,8.365046209642599e-09,9.509370664048818e-09
F5,S4569,4.4400107692517936e-08,1.4663491138177298e-07,2.965733919295786e-09,1.7235379782613316e-07,1.4851691173253572e-08,1.1839313913901316e-08
F5,S4570,4.106638370282525e-08,1.0810438181160688e-07,1.677459133264414e-09,1.4408964119397034e-07,5.713351145503862e-09,7.476703452379458e-09
F5,S4571,4.20432307702729e-08,1.1031181364466525e-07,1.5399712675943111e-09,1.8459551937200845e-07,3.745233685581178e-09,6.90200817798484e-09
F5,S4572,4.082796873647546e-08,1.1709300549749992e-07,1.5115612497603839e-09,1.830305558348721e-07,3.7442609099173065e-09,6.8507419368952125e-09
F5,S4573,3.7226103838113063e-08,1.0656830091561627e-07,1.5794524656603894e-09,1.581811248792332e-07,4.157487702845856e-09,7.1039702670773984e-09
F5,S4574,4.2543048424040715e-08,1.0816491644927597e-07,1.7039837903943218e-09,1.6370776722342474e-07,7.2907624035271735e-09,7.344141133921698e-09
F5,S4575,4.8780334219252696e-08,1.3167841257194117e-07,4.360160178428637e-09,1.4035981877511318e-07,5.882338248515793e-09,7.545917083238198e-09
F5,S4576,4.045852293174367e-08,1.092964575467446e-07,1.6892979659674033e-09,1.916189928756995e-07,4.566888405221191e-09,7.128243540276666e-09
F5,S4577,4.1671869043945114e-08,1.0410717247475136e-07,1.6763985883287428e-09,1.4616720709198862e-07,1.0822323824664817e-08,8.498902962078688e-09
F5,S4578,1.475876066459247e-07,17.283118449266105,6.528511566543522e-08,6.801882814153163e-07,4.9313437080853646e-08,3.6169235628935936e-08
F5,S4579,3.743090786153504e-08,1.309123910952294e-07,2.1941860776539637e-09,1.7339444802847135e-07,4.229882418657407e-09,6.969835344633798e-09
F5,S4580,3.776193557424036e-08,1.1712750337076645e-07,1.55580545674219e-09,1.5685430007525698e-07,4.1948167201449e-09,7.2722679039518354e-09
F5,S4581,3.7469789526127216e-08,1.0747156316780377e-07,1.6219006442171549e-09,1.7041284944784836e-07,5.7800679228311134e-09,7.325102664280424e-09
F5,S4582,4.54038310766714e-08,1.0560594347804453e-07,1.71282112205629e-09,1.609687973849084e-07,8.88589626094885e-09,8.030938191516068e-09
F5,S4583,9.002157799014406e-08,1.2596389462778886e-07,3.669496706968496e-09,3.091983548287517e-07,2.4380420726545107e-08,1.5793299073755328e-08
F5,S4584,4.1384477255950935e-08,1.4286571861847086e-07,2.337302490098467e-09,1.7307502660742093e-07,4.717048837759273e-09,7.216330103343949e-09
F5,S4585,4.301536260130931e-08,1.1895192141247606e-07,1.4846247620794724e-09,1.8617817004472016e-07,3.3897421571122265e-09,6.6922546735291366e-09
F5,S4586,4.4103062844782746e-08,1.085851322051744e-07,2.0734629330567968e-09,1.5968031117242716e-07,7.265438216394359e-09,8.7244442145506e-09
F5,S4587,3.809221185751218e-08,1.081357870328711e-07,1.58553348283996e-09,1.603996578419233e-07,4.772566934761803e-09,7.467465009014187e-09
F5,S4588,3.806455427365165e-08,1.200513859154772e-07,1.5453714224602936e-09,1.8054740118296198e-07,4.473714595246905e-09,7.192275599746799e-09
F5,S4589,1.2683394069517347e-07,1.0683938427146887e-07,3.6762851770004483e-09,1.7563933948255633e-07,1.1495780578419386e-08,8.504613458743232e-09
